ano,unidade_geografica,regiao,localizacao,dependencia_administrativa,grupo_de_abandono,taxa_abandono,renda_media
2015,Goiás,Centro-Oeste,Urbana,Pública,9º Ano do Ensino Fundamental,3.1,2726
2015,Goiás,Centro-Oeste,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,2726
2015,Goiás,Centro-Oeste,Urbana,Estadual,9º Ano do Ensino Fundamental,3.1,2726
2015,Goiás,Centro-Oeste,Urbana,Municipal,9º Ano do Ensino Fundamental,3.3,2726
2015,Goiás,Centro-Oeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.4,2726
2015,Goiás,Centro-Oeste,Rural,Total,9º Ano do Ensino Fundamental,2.6,2726
2015,Goiás,Centro-Oeste,Rural,Pública,9º Ano do Ensino Fundamental,2.7,2726
2015,Goiás,Centro-Oeste,Rural,Estadual,9º Ano do Ensino Fundamental,2.6,2726
2015,Goiás,Centro-Oeste,Rural,Municipal,9º Ano do Ensino Fundamental,2.7,2726
2015,Goiás,Centro-Oeste,Rural,Privada,9º Ano do Ensino Fundamental,0.0,2726
2015,Distrito Federal,Centro-Oeste,Total,Total,9º Ano do Ensino Fundamental,2.4,5347
2015,Distrito Federal,Centro-Oeste,Total,Pública,9º Ano do Ensino Fundamental,3.4,5347
2015,Distrito Federal,Centro-Oeste,Total,Federal,9º Ano do Ensino Fundamental,0.0,5347
2015,Distrito Federal,Centro-Oeste,Total,Estadual,9º Ano do Ensino Fundamental,3.4,5347
2015,Distrito Federal,Centro-Oeste,Total,Privada,9º Ano do Ensino Fundamental,0.1,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Total,9º Ano do Ensino Fundamental,2.4,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Pública,9º Ano do Ensino Fundamental,3.4,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Estadual,9º Ano do Ensino Fundamental,3.4,5347
2015,Distrito Federal,Centro-Oeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.0,5347
2015,Distrito Federal,Centro-Oeste,Rural,Total,9º Ano do Ensino Fundamental,1.9,5347
2015,Distrito Federal,Centro-Oeste,Rural,Pública,9º Ano do Ensino Fundamental,2.2,5347
2015,Distrito Federal,Centro-Oeste,Rural,Estadual,9º Ano do Ensino Fundamental,2.2,5347
2015,Distrito Federal,Centro-Oeste,Rural,Privada,9º Ano do Ensino Fundamental,0.0,5347
2016,Brasil,Brasil,Total,Total,9º Ano do Ensino Fundamental,3.1,2886
2016,Brasil,Brasil,Rural,Total,9º Ano do Ensino Fundamental,5.0,2886
2016,Brasil,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,2.8,2886
2016,Brasil,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,3.5,2886
2016,Brasil,Brasil,Total,Federal,9º Ano do Ensino Fundamental,0.3,2886
2016,Brasil,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,3.6,2886
2016,Brasil,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.2,2886
2016,Brasil,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,4.7,2886
2016,Brasil,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,3.4,2886
2016,Brasil,Brasil,Rural,Federal,9º Ano do Ensino Fundamental,0.0,2886
2016,Brasil,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,0.2,2886
2016,Brasil,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,5.0,2886
2016,Brasil,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,3.2,2886
2016,Brasil,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,0.7,2886
2016,Brasil,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,2886
2016,Brasil,Brasil,Total,Pública,9º Ano do Ensino Fundamental,3.5,2886
2016,Brasil,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,4.9,2886
2016,Brasil,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,3.3,2886
2016,Norte,Brasil,Total,Total,9º Ano do Ensino Fundamental,4.9,2085
2016,Norte,Brasil,Rural,Total,9º Ano do Ensino Fundamental,7.2,2085
2016,Norte,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,4.1,2085
2016,Norte,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,4.8,2085
2016,Norte,Brasil,Total,Federal,9º Ano do Ensino Fundamental,1.2,2085
2016,Norte,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,5.7,2085
2016,Norte,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.2,2085
2016,Norte,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,7.1,2085
2016,Norte,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,4.5,2085
2016,Norte,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,1.2,2085
2016,Norte,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,7.3,2085
2016,Norte,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,4.5,2085
2016,Norte,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,0.4,2085
2016,Norte,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,2085
2016,Norte,Brasil,Total,Pública,9º Ano do Ensino Fundamental,5.2,2085
2016,Norte,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,7.3,2085
2016,Norte,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,4.6,2085
2016,Nordeste,Brasil,Total,Total,9º Ano do Ensino Fundamental,4.2,1963
2016,Nordeste,Brasil,Rural,Total,9º Ano do Ensino Fundamental,5.3,1963
2016,Nordeste,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,4.0,1963
2016,Nordeste,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,4.8,1963
2016,Nordeste,Brasil,Total,Federal,9º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,4.9,1963
2016,Nordeste,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.3,1963
2016,Nordeste,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,8.2,1963
2016,Nordeste,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,4.6,1963
2016,Nordeste,Brasil,Rural,Federal,9º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,1963
2016,Nordeste,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,5.1,1963
2016,Nordeste,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,4.8,1963
2016,Nordeste,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,1.0,1963
2016,Nordeste,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.4,1963
2016,Nordeste,Brasil,Total,Pública,9º Ano do Ensino Fundamental,4.9,1963
2016,Nordeste,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,5.4,1963
2016,Nordeste,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,4.7,1963
2016,Sudeste,Brasil,Total,Total,9º Ano do Ensino Fundamental,2.2,3366
2016,Sudeste,Brasil,Rural,Total,9º Ano do Ensino Fundamental,2.0,3366
2016,Sudeste,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,2.2,3366
2016,Sudeste,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,3.2,3366
2016,Sudeste,Brasil,Total,Federal,9º Ano do Ensino Fundamental,0.2,3366
2016,Sudeste,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,1.8,3366
2016,Sudeste,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,2.5,3366
2016,Sudeste,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,3.2,3366
2016,Sudeste,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,0.2,3366
2016,Sudeste,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,1.7,3366
2016,Sudeste,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,1.7,3366
2016,Sudeste,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,0.9,3366
2016,Sudeste,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.1,3366
2016,Sudeste,Brasil,Total,Pública,9º Ano do Ensino Fundamental,2.7,3366
2016,Sudeste,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,2.0,3366
2016,Sudeste,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,2.7,3366
2016,Sul,Brasil,Total,Total,9º Ano do Ensino Fundamental,1.9,3109
2016,Sul,Brasil,Rural,Total,9º Ano do Ensino Fundamental,2.1,3109
2016,Sul,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,1.9,3109
2016,Sul,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,2.5,3109
2016,Sul,Brasil,Total,Federal,9º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,1.4,3109
2016,Sul,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,2.6,3109
2016,Sul,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,2.5,3109
2016,Sul,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,1.6,3109
2016,Sul,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,1.3,3109
2016,Sul,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,0.0,3109
2016,Sul,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.1,3109
2016,Sul,Brasil,Total,Pública,9º Ano do Ensino Fundamental,2.2,3109
2016,Sul,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,2.2,3109
2016,Sul,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,2.2,3109
2016,Centro-Oeste,Brasil,Total,Total,9º Ano do Ensino Fundamental,2.5,3152
2016,Centro-Oeste,Brasil,Rural,Total,9º Ano do Ensino Fundamental,3.4,3152
2016,Centro-Oeste,Brasil,Urbana,Total,9º Ano do Ensino Fundamental,2.5,3152
2016,Centro-Oeste,Brasil,Total,Estadual,9º Ano do Ensino Fundamental,3.2,3152
2016,Centro-Oeste,Brasil,Total,Federal,9º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Total,Municipal,9º Ano do Ensino Fundamental,2.2,3152
2016,Centro-Oeste,Brasil,Total,Privada,9º Ano do Ensino Fundamental,0.2,3152
2016,Centro-Oeste,Brasil,Rural,Estadual,9º Ano do Ensino Fundamental,3.6,3152
2016,Centro-Oeste,Brasil,Urbana,Estadual,9º Ano do Ensino Fundamental,3.1,3152
2016,Centro-Oeste,Brasil,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Rural,Municipal,9º Ano do Ensino Fundamental,3.4,3152
2016,Centro-Oeste,Brasil,Urbana,Municipal,9º Ano do Ensino Fundamental,2.0,3152
2016,Centro-Oeste,Brasil,Rural,Privada,9º Ano do Ensino Fundamental,0.0,3152
2016,Centro-Oeste,Brasil,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,3152
2016,Centro-Oeste,Brasil,Total,Pública,9º Ano do Ensino Fundamental,3.0,3152
2016,Centro-Oeste,Brasil,Rural,Pública,9º Ano do Ensino Fundamental,3.5,3152
2016,Centro-Oeste,Brasil,Urbana,Pública,9º Ano do Ensino Fundamental,3.0,3152
2016,Rondônia,Norte,Total,Total,9º Ano do Ensino Fundamental,4.0,2249
2016,Rondônia,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,4.1,2249
2016,Rondônia,Norte,Rural,Pública,9º Ano do Ensino Fundamental,4.7,2249
2016,Rondônia,Norte,Total,Pública,9º Ano do Ensino Fundamental,4.2,2249
2016,Rondônia,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.3,2249
2016,Rondônia,Norte,Rural,Privada,9º Ano do Ensino Fundamental,0.0,2249
2016,Rondônia,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,3.3,2249
2016,Rondônia,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,3.6,2249
2016,Rondônia,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,4.2,2249
2016,Rondônia,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,6.7,2249
2016,Rondônia,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.3,2249
2016,Rondônia,Norte,Total,Municipal,9º Ano do Ensino Fundamental,3.5,2249
2016,Rondônia,Norte,Total,Estadual,9º Ano do Ensino Fundamental,4.4,2249
2016,Rondônia,Norte,Urbana,Total,9º Ano do Ensino Fundamental,3.8,2249
2016,Rondônia,Norte,Rural,Total,9º Ano do Ensino Fundamental,4.6,2249
2016,Acre,Norte,Total,Total,9º Ano do Ensino Fundamental,3.9,2365
2016,Acre,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,3.3,2365
2016,Acre,Norte,Rural,Pública,9º Ano do Ensino Fundamental,6.3,2365
2016,Acre,Norte,Total,Pública,9º Ano do Ensino Fundamental,4.1,2365
2016,Acre,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,3.4,2365
2016,Acre,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,6.2,2365
2016,Acre,Norte,Urbana,Federal,9º Ano do Ensino Fundamental,1.6,2365
2016,Acre,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,3.3,2365
2016,Acre,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,6.2,2365
2016,Acre,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.0,2365
2016,Acre,Norte,Total,Municipal,9º Ano do Ensino Fundamental,5.3,2365
2016,Acre,Norte,Total,Federal,9º Ano do Ensino Fundamental,1.6,2365
2016,Acre,Norte,Total,Estadual,9º Ano do Ensino Fundamental,4.0,2365
2016,Acre,Norte,Urbana,Total,9º Ano do Ensino Fundamental,3.1,2365
2016,Acre,Norte,Rural,Total,9º Ano do Ensino Fundamental,6.3,2365
2016,Amazonas,Norte,Total,Total,9º Ano do Ensino Fundamental,5.1,2173
2016,Amazonas,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,4.7,2173
2016,Amazonas,Norte,Rural,Pública,9º Ano do Ensino Fundamental,8.0,2173
2016,Amazonas,Norte,Total,Pública,9º Ano do Ensino Fundamental,5.4,2173
2016,Amazonas,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.1,2173
2016,Amazonas,Norte,Rural,Privada,9º Ano do Ensino Fundamental,0.0,2173
2016,Amazonas,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,5.4,2173
2016,Amazonas,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,8.3,2173
2016,Amazonas,Norte,Urbana,Federal,9º Ano do Ensino Fundamental,3.8,2173
2016,Amazonas,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,4.4,2173
2016,Amazonas,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,6.7,2173
2016,Amazonas,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.1,2173
2016,Amazonas,Norte,Total,Municipal,9º Ano do Ensino Fundamental,6.7,2173
2016,Amazonas,Norte,Total,Federal,9º Ano do Ensino Fundamental,3.8,2173
2016,Amazonas,Norte,Total,Estadual,9º Ano do Ensino Fundamental,4.7,2173
2016,Amazonas,Norte,Urbana,Total,9º Ano do Ensino Fundamental,4.3,2173
2016,Amazonas,Norte,Rural,Total,9º Ano do Ensino Fundamental,7.9,2173
2016,Roraima,Norte,Total,Total,9º Ano do Ensino Fundamental,4.8,2869
2016,Roraima,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,4.4,2869
2016,Roraima,Norte,Rural,Pública,9º Ano do Ensino Fundamental,7.2,2869
2016,Roraima,Norte,Total,Pública,9º Ano do Ensino Fundamental,5.2,2869
2016,Roraima,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,5.3,2869
2016,Roraima,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,4.7,2869
2016,Roraima,Norte,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,4.5,2869
2016,Roraima,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,7.4,2869
2016,Roraima,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Total,Municipal,9º Ano do Ensino Fundamental,4.8,2869
2016,Roraima,Norte,Total,Federal,9º Ano do Ensino Fundamental,0.0,2869
2016,Roraima,Norte,Total,Estadual,9º Ano do Ensino Fundamental,5.2,2869
2016,Roraima,Norte,Urbana,Total,9º Ano do Ensino Fundamental,4.1,2869
2016,Roraima,Norte,Rural,Total,9º Ano do Ensino Fundamental,7.2,2869
2016,Pará,Norte,Total,Total,9º Ano do Ensino Fundamental,5.2,1858
2016,Pará,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,5.0,1858
2016,Pará,Norte,Rural,Pública,9º Ano do Ensino Fundamental,7.7,1858
2016,Pará,Norte,Total,Pública,9º Ano do Ensino Fundamental,5.8,1858
2016,Pará,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,1858
2016,Pará,Norte,Rural,Privada,9º Ano do Ensino Fundamental,1.0,1858
2016,Pará,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,4.6,1858
2016,Pará,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,7.8,1858
2016,Pará,Norte,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,1858
2016,Pará,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,5.9,1858
2016,Pará,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,8.1,1858
2016,Pará,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.3,1858
2016,Pará,Norte,Total,Municipal,9º Ano do Ensino Fundamental,5.7,1858
2016,Pará,Norte,Total,Federal,9º Ano do Ensino Fundamental,0.0,1858
2016,Pará,Norte,Total,Estadual,9º Ano do Ensino Fundamental,6.1,1858
2016,Pará,Norte,Urbana,Total,9º Ano do Ensino Fundamental,4.3,1858
2016,Pará,Norte,Rural,Total,9º Ano do Ensino Fundamental,7.7,1858
2016,Amapá,Norte,Total,Total,9º Ano do Ensino Fundamental,4.9,2709
2016,Amapá,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,4.8,2709
2016,Amapá,Norte,Rural,Pública,9º Ano do Ensino Fundamental,7.8,2709
2016,Amapá,Norte,Total,Pública,9º Ano do Ensino Fundamental,5.3,2709
2016,Amapá,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.1,2709
2016,Amapá,Norte,Rural,Privada,9º Ano do Ensino Fundamental,0.0,2709
2016,Amapá,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,4.2,2709
2016,Amapá,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,3.1,2709
2016,Amapá,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,4.8,2709
2016,Amapá,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,8.0,2709
2016,Amapá,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.1,2709
2016,Amapá,Norte,Total,Municipal,9º Ano do Ensino Fundamental,4.0,2709
2016,Amapá,Norte,Total,Estadual,9º Ano do Ensino Fundamental,5.4,2709
2016,Amapá,Norte,Urbana,Total,9º Ano do Ensino Fundamental,4.3,2709
2016,Amapá,Norte,Rural,Total,9º Ano do Ensino Fundamental,7.6,2709
2016,Tocantins,Norte,Total,Total,9º Ano do Ensino Fundamental,3.1,2201
2016,Tocantins,Norte,Urbana,Pública,9º Ano do Ensino Fundamental,3.2,2201
2016,Tocantins,Norte,Rural,Pública,9º Ano do Ensino Fundamental,4.4,2201
2016,Tocantins,Norte,Total,Pública,9º Ano do Ensino Fundamental,3.4,2201
2016,Tocantins,Norte,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,2201
2016,Tocantins,Norte,Rural,Privada,9º Ano do Ensino Fundamental,0.0,2201
2016,Tocantins,Norte,Urbana,Municipal,9º Ano do Ensino Fundamental,1.6,2201
2016,Tocantins,Norte,Rural,Municipal,9º Ano do Ensino Fundamental,3.0,2201
2016,Tocantins,Norte,Urbana,Estadual,9º Ano do Ensino Fundamental,3.5,2201
2016,Tocantins,Norte,Rural,Estadual,9º Ano do Ensino Fundamental,6.2,2201
2016,Tocantins,Norte,Total,Privada,9º Ano do Ensino Fundamental,0.1,2201
2016,Tocantins,Norte,Total,Municipal,9º Ano do Ensino Fundamental,2.0,2201
2016,Tocantins,Norte,Total,Estadual,9º Ano do Ensino Fundamental,3.8,2201
2016,Tocantins,Norte,Urbana,Total,9º Ano do Ensino Fundamental,3.0,2201
2016,Tocantins,Norte,Rural,Total,9º Ano do Ensino Fundamental,4.3,2201
2016,Maranhão,Nordeste,Total,Total,9º Ano do Ensino Fundamental,4.8,1613
2016,Maranhão,Nordeste,Urbana,Pública,9º Ano do Ensino Fundamental,4.5,1613
2016,Maranhão,Nordeste,Rural,Pública,9º Ano do Ensino Fundamental,6.3,1613
2016,Maranhão,Nordeste,Total,Pública,9º Ano do Ensino Fundamental,5.2,1613
2016,Maranhão,Nordeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.4,1613
2016,Maranhão,Nordeste,Rural,Privada,9º Ano do Ensino Fundamental,1.3,1613
2016,Maranhão,Nordeste,Urbana,Municipal,9º Ano do Ensino Fundamental,4.8,1613
2016,Maranhão,Nordeste,Rural,Municipal,9º Ano do Ensino Fundamental,6.0,1613
2016,Maranhão,Nordeste,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,1613
2016,Maranhão,Nordeste,Rural,Federal,9º Ano do Ensino Fundamental,0.0,1613
2016,Maranhão,Nordeste,Urbana,Estadual,9º Ano do Ensino Fundamental,2.2,1613
2016,Maranhão,Nordeste,Rural,Estadual,9º Ano do Ensino Fundamental,11.8,1613
2016,Maranhão,Nordeste,Total,Privada,9º Ano do Ensino Fundamental,0.4,1613
2016,Maranhão,Nordeste,Total,Municipal,9º Ano do Ensino Fundamental,5.3,1613
2016,Maranhão,Nordeste,Total,Federal,9º Ano do Ensino Fundamental,0.0,1613
2016,Maranhão,Nordeste,Total,Estadual,9º Ano do Ensino Fundamental,4.5,1613
2016,Maranhão,Nordeste,Urbana,Total,9º Ano do Ensino Fundamental,4.0,1613
2016,Maranhão,Nordeste,Rural,Total,9º Ano do Ensino Fundamental,6.2,1613
2016,Piauí,Nordeste,Total,Total,9º Ano do Ensino Fundamental,3.3,1814
2016,Piauí,Nordeste,Urbana,Pública,9º Ano do Ensino Fundamental,3.6,1814
2016,Piauí,Nordeste,Rural,Pública,9º Ano do Ensino Fundamental,4.6,1814
2016,Piauí,Nordeste,Total,Pública,9º Ano do Ensino Fundamental,3.8,1814
2016,Piauí,Nordeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.2,1814
2016,Piauí,Nordeste,Rural,Privada,9º Ano do Ensino Fundamental,0.0,1814
2016,Piauí,Nordeste,Urbana,Municipal,9º Ano do Ensino Fundamental,3.0,1814
2016,Piauí,Nordeste,Rural,Municipal,9º Ano do Ensino Fundamental,4.5,1814
2016,Piauí,Nordeste,Urbana,Estadual,9º Ano do Ensino Fundamental,4.5,1814
2016,Piauí,Nordeste,Rural,Estadual,9º Ano do Ensino Fundamental,14.4,1814
2016,Piauí,Nordeste,Total,Privada,9º Ano do Ensino Fundamental,0.2,1814
2016,Piauí,Nordeste,Total,Municipal,9º Ano do Ensino Fundamental,3.5,1814
2016,Piauí,Nordeste,Total,Estadual,9º Ano do Ensino Fundamental,4.6,1814
2016,Piauí,Nordeste,Urbana,Total,9º Ano do Ensino Fundamental,2.9,1814
2016,Piauí,Nordeste,Rural,Total,9º Ano do Ensino Fundamental,4.6,1814
2016,Ceará,Nordeste,Total,Total,9º Ano do Ensino Fundamental,2.2,1913
2016,Ceará,Nordeste,Urbana,Pública,9º Ano do Ensino Fundamental,2.8,1913
2016,Ceará,Nordeste,Rural,Pública,9º Ano do Ensino Fundamental,2.0,1913
2016,Ceará,Nordeste,Total,Pública,9º Ano do Ensino Fundamental,2.7,1913
2016,Ceará,Nordeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.3,1913
2016,Ceará,Nordeste,Rural,Privada,9º Ano do Ensino Fundamental,0.0,1913
2016,Ceará,Nordeste,Urbana,Municipal,9º Ano do Ensino Fundamental,1.9,1913
2016,Ceará,Nordeste,Rural,Municipal,9º Ano do Ensino Fundamental,2.0,1913
2016,Ceará,Nordeste,Urbana,Federal,9º Ano do Ensino Fundamental,0.0,1913
2016,Ceará,Nordeste,Urbana,Estadual,9º Ano do Ensino Fundamental,6.5,1913
2016,Ceará,Nordeste,Rural,Estadual,9º Ano do Ensino Fundamental,7.3,1913
2016,Ceará,Nordeste,Total,Privada,9º Ano do Ensino Fundamental,0.3,1913
2016,Ceará,Nordeste,Total,Municipal,9º Ano do Ensino Fundamental,1.9,1913
2016,Ceará,Nordeste,Total,Federal,9º Ano do Ensino Fundamental,0.0,1913
2016,Ceará,Nordeste,Total,Estadual,9º Ano do Ensino Fundamental,6.6,1913
2016,Ceará,Nordeste,Urbana,Total,9º Ano do Ensino Fundamental,2.3,1913
2016,Ceará,Nordeste,Rural,Total,9º Ano do Ensino Fundamental,2.0,1913
2016,Rio Grande do Norte,Nordeste,Total,Total,9º Ano do Ensino Fundamental,4.5,2241
2016,Rio Grande do Norte,Nordeste,Urbana,Pública,9º Ano do Ensino Fundamental,5.5,2241
2016,Rio Grande do Norte,Nordeste,Rural,Pública,9º Ano do Ensino Fundamental,6.2,2241
2016,Rio Grande do Norte,Nordeste,Total,Pública,9º Ano do Ensino Fundamental,5.6,2241
2016,Rio Grande do Norte,Nordeste,Urbana,Privada,9º Ano do Ensino Fundamental,0.3,2241
